STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
42,003,100500,42003100500,2079,963,W,724266,724266,42,003,100500,42003100500,2079,963,W,724266,724266,724266,724266,100.00,100.00,100.00,100.00,2079,100.00,100.00,963,100.00,100.00
42,003,101100,42003101100,2669,1442,P,1338209,1050357,42,003,090100,42003090100,1843,1124,P,817632,672298,993,122,0.07,0.01,0.12,0.02,0,0.00,0.00,0,0.00,0.00
42,003,101100,42003101100,2669,1442,P,1338209,1050357,42,003,101100,42003101100,2669,1442,P,1355635,1049877,1323635,1049877,98.91,99.95,97.64,100.00,2669,100.00,100.00,1442,100.00,100.00
42,003,101100,42003101100,2669,1442,P,1338209,1050357,42,003,101400,42003101400,3346,1643,P,1268278,965433,358,358,0.03,0.03,0.03,0.04,0,0.00,0.00,0,0.00,0.00
42,003,101100,42003101100,2669,1442,P,1338209,1050357,42,003,424000,42003424000,3446,1869,P,1951347,1375454,889,0,0.07,0.00,0.05,0.00,0,0.00,0.00,0,0.00,0.00
42,003,101100,42003101100,2669,1442,P,1338209,1050357,42,003,425000,42003425000,3451,1812,P,2058021,1892306,12334,0,0.92,0.00,0.60,0.00,0,0.00,0.00,0,0.00,0.00
42,003,101400,42003101400,3346,1643,P,1309646,961437,42,003,101400,42003101400,3346,1643,P,1268278,965433,1263789,960944,96.50,99.95,99.65,99.54,3346,100.00,100.00,1643,100.00,100.00
42,003,101400,42003101400,3346,1643,P,1309646,961437,42,003,101800,42003101800,2522,1260,P,1197090,1197090,493,493,0.04,0.05,0.04,0.04,0,0.00,0.00,0,0.00,0.00
42,003,101400,42003101400,3346,1643,P,1309646,961437,42,003,424000,42003424000,3446,1869,P,1951347,1375454,45364,0,3.46,0.00,2.32,0.00,0,0.00,0.00,0,0.00,0.00
42,003,101600,42003101600,857,391,W,464605,464605,42,003,101600,42003101600,857,391,W,464605,464605,464605,464605,100.00,100.00,100.00,100.00,857,100.00,100.00,391,100.00,100.00
42,003,101700,42003101700,1465,817,W,392498,392498,42,003,101700,42003101700,1465,817,W,392498,392498,392498,392498,100.00,100.00,100.00,100.00,1465,100.00,100.00,817,100.00,100.00
42,003,101800,42003101800,2522,1260,P,1197706,1197706,42,003,101400,42003101400,3346,1643,P,1268278,965433,1109,1109,0.09,0.09,0.09,0.11,0,0.00,0.00,0,0.00,0.00
42,003,101800,42003101800,2522,1260,P,1197706,1197706,42,003,101800,42003101800,2522,1260,P,1197090,1197090,1196597,1196597,99.91,99.91,99.96,99.96,2522,100.00,100.00,1260,100.00,100.00
42,003,110200,42003110200,3971,2156,W,815006,815006,42,003,110200,42003110200,3971,2156,W,815006,815006,815006,815006,100.00,100.00,100.00,100.00,3971,100.00,100.00,2156,100.00,100.00
42,003,110600,42003110600,2424,1116,P,2342371,2079080,42,003,101400,42003101400,3346,1643,P,1268278,965433,3022,3022,0.13,0.15,0.24,0.31,0,0.00,0.00,0,0.00,0.00
42,003,110600,42003110600,2424,1116,P,2342371,2079080,42,003,110600,42003110600,2406,1108,W,635177,635177,635177,635177,27.12,30.55,100.00,100.00,2406,99.26,100.00,1108,99.28,100.00
42,003,110600,42003110600,2424,1116,P,2342371,2079080,42,003,424000,42003424000,3446,1869,P,1951347,1375454,10536,0,0.45,0.00,0.54,0.00,0,0.00,0.00,0,0.00,0.00
42,003,110600,42003110600,2424,1116,P,2342371,2079080,42,003,980100,42003980100,18,8,W,1693636,1440881,1693636,1440881,72.30,69.30,100.00,100.00,18,0.74,100.00,8,0.72,100.00
42,003,111300,42003111300,2639,1524,W,537381,537381,42,003,111300,42003111300,2639,1524,W,537381,537381,537381,537381,100.00,100.00,100.00,100.00,2639,100.00,100.00,1524,100.00,100.00
42,003,111400,42003111400,1353,763,W,327622,327622,42,003,111400,42003111400,1353,763,W,327622,327622,327622,327622,100.00,100.00,100.00,100.00,1353,100.00,100.00,763,100.00,100.00
42,003,111500,42003111500,3230,1995,W,959979,959979,42,003,111500,42003111500,3230,1995,W,959979,959979,959979,959979,100.00,100.00,100.00,100.00,3230,100.00,100.00,1995,100.00,100.00
42,003,120100,42003120100,1349,443,P,3337126,2801445,42,003,421100,42003421100,4103,1868,P,9525453,8786040,8225,0,0.25,0.00,0.09,0.00,0,0.00,0.00,0,0.00,0.00
42,003,120100,42003120100,1349,443,P,3337126,2801445,42,003,561900,42003561900,2232,1174,P,1250280,1250280,593248,593248,17.78,21.18,47.45,47.45,888,65.83,39.78,400,90.29,34.07
42,003,120100,42003120100,1349,443,P,3337126,2801445,42,003,980000,42003980000,540,412,P,874503,637235,818698,596156,24.53,21.28,93.62,93.55,0,0.00,0.00,0,0.00,0.00
42,003,120100,42003120100,1349,443,P,3337126,2801445,42,003,981800,42003981800,461,43,P,1962747,1652680,1916955,1612041,57.44,57.54,97.67,97.54,461,34.17,100.00,43,9.71,100.00
42,003,120200,42003120200,1330,764,W,637521,637521,42,003,561900,42003561900,2232,1174,P,1250280,1250280,637521,637521,100.00,100.00,50.99,50.99,1330,100.00,59.59,764,100.00,65.08
42,003,120300,42003120300,1650,922,W,1080487,1080487,42,003,120300,42003120300,1650,922,W,1080487,1080487,1080487,1080487,100.00,100.00,100.00,100.00,1650,100.00,100.00,922,100.00,100.00
42,003,120400,42003120400,869,493,W,436769,436769,42,003,120400,42003120400,869,493,W,436769,436769,436769,436769,100.00,100.00,100.00,100.00,869,100.00,100.00,493,100.00,100.00
42,003,120700,42003120700,818,532,W,515128,515128,42,003,120700,42003120700,818,532,W,515128,515128,515128,515128,100.00,100.00,100.00,100.00,818,100.00,100.00,532,100.00,100.00
42,003,120800,42003120800,859,399,W,716122,716122,42,003,120800,42003120800,859,399,W,716122,716122,716122,716122,100.00,100.00,100.00,100.00,859,100.00,100.00,399,100.00,100.00
42,003,130100,42003130100,1909,1072,P,766756,766756,42,003,130100,42003130100,1910,1073,P,772150,772150,760557,760557,99.19,99.19,98.50,98.50,1907,99.90,99.84,1071,99.91,99.81
42,003,130100,42003130100,1909,1072,P,766756,766756,42,003,523100,42003523100,4194,1967,P,7089515,6801072,6199,6199,0.81,0.81,0.09,0.09,2,0.10,0.05,1,0.09,0.05
42,003,130200,42003130200,1370,734,W,348488,348488,42,003,130200,42003130200,1370,734,W,348488,348488,348488,348488,100.00,100.00,100.00,100.00,1370,100.00,100.00,734,100.00,100.00
42,003,130300,42003130300,1153,826,W,546308,546308,42,003,130300,42003130300,1153,826,W,546308,546308,546308,546308,100.00,100.00,100.00,100.00,1153,100.00,100.00,826,100.00,100.00
42,003,130400,42003130400,1191,681,P,469744,469744,42,003,130400,42003130400,1191,681,P,474126,474126,469156,469156,99.87,99.87,98.95,98.95,1191,100.00,100.00,681,100.00,100.00
42,003,130400,42003130400,1191,681,P,469744,469744,42,003,560400,42003560400,1559,994,P,511109,511109,588,588,0.13,0.13,0.12,0.12,0,0.00,0.00,0,0.00,0.00
42,003,130600,42003130600,3132,1511,P,1391566,1391566,42,003,130100,42003130100,1910,1073,P,772150,772150,13,13,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,003,130600,42003130600,3132,1511,P,1391566,1391566,42,003,130600,42003130600,3169,1522,P,1403852,1403852,1345679,1345679,96.70,96.70,95.86,95.86,3093,98.75,97.60,1487,98.41,97.70
42,003,130600,42003130600,3132,1511,P,1391566,1391566,42,003,523100,42003523100,4194,1967,P,7089515,6801072,36410,36410,2.62,2.62,0.51,0.54,39,1.25,0.93,24,1.59,1.22
42,003,130600,42003130600,3132,1511,P,1391566,1391566,42,003,561100,42003561100,850,550,P,414537,414537,743,743,0.05,0.05,0.18,0.18,0,0.00,0.00,0,0.00,0.00
42,003,130600,42003130600,3132,1511,P,1391566,1391566,42,003,561400,42003561400,4239,2621,P,1820853,1820853,8721,8721,0.63,0.63,0.48,0.48,0,0.00,0.00,0,0.00,0.00
42,003,140100,42003140100,5476,1167,W,1465568,1465568,42,003,140100,42003140100,5476,1167,W,1465568,1465568,1465568,1465568,100.00,100.00,100.00,100.00,5476,100.00,100.00,1167,100.00,100.00
42,003,140200,42003140200,2447,1137,W,759487,759487,42,003,140200,42003140200,2447,1137,W,759487,759487,759487,759487,100.00,100.00,100.00,100.00,2447,100.00,100.00,1137,100.00,100.00
42,003,140300,42003140300,3440,1588,W,941737,941737,42,003,140300,42003140300,3440,1588,W,941737,941737,941737,941737,100.00,100.00,100.00,100.00,3440,100.00,100.00,1588,100.00,100.00
42,003,140400,42003140400,2306,989,W,834344,834344,42,003,140400,42003140400,2306,989,W,834344,834344,834344,834344,100.00,100.00,100.00,100.00,2306,100.00,100.00,989,100.00,100.00
42,003,140500,42003140500,2054,1167,P,757807,757807,42,003,140500,42003140500,2054,1167,W,755685,755685,755685,755685,99.72,99.72,100.00,100.00,2054,100.00,100.00,1167,100.00,100.00
42,003,140500,42003140500,2054,1167,P,757807,757807,42,003,560400,42003560400,1559,994,P,511109,511109,2122,2122,0.28,0.28,0.42,0.42,0,0.00,0.00,0,0.00,0.00
42,003,140600,42003140600,3048,1524,P,1773823,1773823,42,003,140600,42003140600,3002,1490,W,888067,888067,888067,888067,50.07,50.07,100.00,100.00,3002,98.49,100.00,1490,97.77,100.00
42,003,140600,42003140600,3048,1524,P,1773823,1773823,42,003,141000,42003141000,928,479,P,507903,507903,3181,3181,0.18,0.18,0.63,0.63,11,0.36,1.19,10,0.66,2.09
42,003,140600,42003140600,3048,1524,P,1773823,1773823,42,003,560400,42003560400,1559,994,P,511109,511109,5742,5742,0.32,0.32,1.12,1.12,28,0.92,1.80,20,1.31,2.01
42,003,140600,42003140600,3048,1524,P,1773823,1773823,42,003,981100,42003981100,7,4,W,876833,876833,876833,876833,49.43,49.43,100.00,100.00,7,0.23,100.00,4,0.26,100.00
42,003,140800,42003140800,4555,2081,P,2385099,2385099,42,003,140800,42003140800,4554,2080,W,1089075,1089075,1089075,1089075,45.66,45.66,100.00,100.00,4554,99.98,100.00,2080,99.95,100.00
42,003,140800,42003140800,4555,2081,P,2385099,2385099,42,003,141000,42003141000,928,479,P,507903,507903,4561,4561,0.19,0.19,0.90,0.90,0,0.00,0.00,0,0.00,0.00
42,003,140800,42003140800,4555,2081,P,2385099,2385099,42,003,980300,42003980300,1,1,P,1294099,1294099,1291463,1291463,54.15,54.15,99.80,99.80,1,0.02,100.00,1,0.05,100.00
42,003,141000,42003141000,995,516,P,512323,512323,42,003,141000,42003141000,928,479,P,507903,507903,500161,500161,97.63,97.63,98.48,98.48,917,92.16,98.81,469,90.89,97.91
42,003,141000,42003141000,995,516,P,512323,512323,42,003,515401,42003515401,2266,1192,P,604924,604924,6161,6161,1.20,1.20,1.02,1.02,16,1.61,0.71,9,1.74,0.76
42,003,141000,42003141000,995,516,P,512323,512323,42,003,560500,42003560500,2176,1349,P,464657,464657,3365,3365,0.66,0.66,0.72,0.72,62,6.23,2.85,38,7.36,2.82
42,003,141000,42003141000,995,516,P,512323,512323,42,003,980300,42003980300,1,1,P,1294099,1294099,2636,2636,0.51,0.51,0.20,0.20,0,0.00,0.00,0,0.00,0.00
42,003,141100,42003141100,1361,625,P,1401010,1233705,42,003,141100,42003141100,1361,625,P,1389506,1226338,1388509,1225405,99.11,99.33,99.93,99.92,1361,100.00,100.00,625,100.00,100.00
42,003,141100,42003141100,1361,625,P,1401010,1233705,42,003,483800,42003483800,3165,1895,P,1667982,1490496,1492,0,0.11,0.00,0.09,0.00,0,0.00,0.00,0,0.00,0.00
42,003,141100,42003141100,1361,625,P,1401010,1233705,42,003,515300,42003515300,1871,1081,P,976391,867221,3506,797,0.25,0.06,0.36,0.09,0,0.00,0.00,0,0.00,0.00
42,003,141100,42003141100,1361,625,P,1401010,1233705,42,003,515401,42003515401,2266,1192,P,604924,604924,7503,7503,0.54,0.61,1.24,1.24,0,0.00,0.00,0,0.00,0.00
42,003,141300,42003141300,5183,2577,P,2498559,2489760,42,003,141300,42003141300,5177,2574,W,898033,898033,898033,898033,35.94,36.07,100.00,100.00,5177,99.88,100.00,2574,99.88,100.00
42,003,141300,42003141300,5183,2577,P,2498559,2489760,42,003,151600,42003151600,2363,1248,P,820505,820505,21672,21672,0.87,0.87,2.64,2.64,4,0.08,0.17,2,0.08,0.16
42,003,141300,42003141300,5183,2577,P,2498559,2489760,42,003,980500,42003980500,27,16,P,1612606,1603807,1578854,1570055,63.19,63.06,97.91,97.90,2,0.04,7.41,1,0.04,6.25
42,003,141400,42003141400,5345,2841,P,2190167,2068192,42,003,141100,42003141100,1361,625,P,1389506,1226338,64,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,003,141400,42003141400,5345,2841,P,2190167,2068192,42,003,141400,42003141400,5351,2843,P,2137996,2049306,2137357,2048667,97.59,99.06,99.97,99.97,5345,100.00,99.89,2841,100.00,99.93
42,003,141400,42003141400,5345,2841,P,2190167,2068192,42,003,483800,42003483800,3165,1895,P,1667982,1490496,33221,0,1.52,0.00,1.99,0.00,0,0.00,0.00,0,0.00,0.00
42,003,141400,42003141400,5345,2841,P,2190167,2068192,42,003,562300,42003562300,3469,1746,P,3391945,3116204,19525,19525,0.89,0.94,0.58,0.63,0,0.00,0.00,0,0.00,0.00
42,003,150100,42003150100,1564,864,W,2693980,2189095,42,003,562900,42003562900,1926,1067,P,7285320,6677692,2693980,2189095,100.00,100.00,36.98,32.78,1564,100.00,81.20,864,100.00,80.97
42,003,150400,42003150400,681,232,P,1473664,1188409,42,003,482500,42003482500,1929,995,P,2624409,2387782,6418,0,0.44,0.00,0.24,0.00,0,0.00,0.00,0,0.00,0.00
42,003,150400,42003150400,681,232,P,1473664,1188409,42,003,483800,42003483800,3165,1895,P,1667982,1490496,3096,0,0.21,0.00,0.19,0.00,0,0.00,0.00,0,0.00,0.00
42,003,150400,42003150400,681,232,P,1473664,1188409,42,003,562300,42003562300,3469,1746,P,3391945,3116204,1464150,1188409,99.35,100.00,43.17,38.14,681,100.00,19.63,232,100.00,13.29
42,003,151500,42003151500,2788,1514,W,1902734,1902734,42,003,562300,42003562300,3469,1746,P,3391945,3116204,1902734,1902734,100.00,100.00,56.10,61.06,2788,100.00,80.37,1514,100.00,86.71
42,003,151600,42003151600,2384,1261,P,832585,832585,42,003,151600,42003151600,2363,1248,P,820505,820505,798833,798833,95.95,95.95,97.36,97.36,2359,98.95,99.83,1246,98.81,99.84
42,003,151600,42003151600,2384,1261,P,832585,832585,42,003,980500,42003980500,27,16,P,1612606,1603807,33752,33752,4.05,4.05,2.09,2.10,25,1.05,92.59,15,1.19,93.75
42,003,151700,42003151700,4937,2559,P,1195726,1195726,42,003,141400,42003141400,5351,2843,P,2137996,2049306,639,639,0.05,0.05,0.03,0.03,6,0.12,0.11,2,0.08,0.07
42,003,151700,42003151700,4937,2559,P,1195726,1195726,42,003,151700,42003151700,4931,2557,W,1189551,1189551,1189551,1189551,99.48,99.48,100.00,100.00,4931,99.88,100.00,2557,99.92,100.00
42,003,151700,42003151700,4937,2559,P,1195726,1195726,42,003,562300,42003562300,3469,1746,P,3391945,3116204,5536,5536,0.46,0.46,0.16,0.18,0,0.00,0.00,0,0.00,0.00
42,003,160300,42003160300,1844,872,P,1259319,1259319,42,003,480300,42003480300,3415,1543,P,3145525,2869808,85,85,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,003,160300,42003160300,1844,872,P,1259319,1259319,42,003,481000,42003481000,3403,1808,P,879383,879383,49,49,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,003,160300,42003160300,1844,872,P,1259319,1259319,42,003,561600,42003561600,2113,1034,P,1570375,1570375,1259185,1259185,99.99,99.99,80.18,80.18,1844,100.00,87.27,872,100.00,84.33
42,003,160400,42003160400,244,148,W,294192,294192,42,003,561600,42003561600,2113,1034,P,1570375,1570375,294192,294192,100.00,100.00,18.73,18.73,244,100.00,11.55,148,100.00,14.31
42,003,160600,42003160600,209,165,W,787231,787231,42,003,561700,42003561700,718,397,P,1075703,1075703,787231,787231,100.00,100.00,73.18,73.18,209,100.00,29.11,165,100.00,41.56
42,003,160700,42003160700,509,232,P,268779,268779,42,003,481000,42003481000,3403,1808,P,879383,879383,473,473,0.18,0.18,0.05,0.05,0,0.00,0.00,0,0.00,0.00
42,003,160700,42003160700,509,232,P,268779,268779,42,003,561700,42003561700,718,397,P,1075703,1075703,268306,268306,99.82,99.82,24.94,24.94,509,100.00,70.89,232,100.00,58.44
42,003,160800,42003160800,2559,1439,W,1046410,1046410,42,003,160800,42003160800,2559,1439,P,1053144,1053144,1046410,1046410,100.00,100.00,99.36,99.36,2559,100.00,100.00,1439,100.00,100.00
42,003,160900,42003160900,2872,1888,P,1691773,1257111,42,003,160800,42003160800,2559,1439,P,1053144,1053144,6734,6734,0.40,0.54,0.64,0.64,0,0.00,0.00,0,0.00,0.00
42,003,160900,42003160900,2872,1888,P,1691773,1257111,42,003,160900,42003160900,2872,1888,P,1692632,1250835,1681901,1247239,99.42,99.21,99.37,99.71,2872,100.00,100.00,1888,100.00,100.00
42,003,160900,42003160900,2872,1888,P,1691773,1257111,42,003,170200,42003170200,3725,2438,P,1378839,1114825,3138,3138,0.19,0.25,0.23,0.28,0,0.00,0.00,0,0.00,0.00
42,003,170200,42003170200,3725,2438,P,1375929,1111915,42,003,160900,42003160900,2872,1888,P,1692632,1250835,228,228,0.02,0.02,0.01,0.02,0,0.00,0.00,0,0.00,0.00
42,003,170200,42003170200,3725,2438,P,1375929,1111915,42,003,170200,42003170200,3725,2438,P,1378839,1114825,1375701,1111687,99.98,99.98,99.77,99.72,3725,100.00,100.00,2438,100.00,100.00
42,003,170600,42003170600,1864,1113,W,807707,807707,42,003,170600,42003170600,1864,1113,W,807707,807707,807707,807707,100.00,100.00,100.00,100.00,1864,100.00,100.00,1113,100.00,100.00
42,003,180300,42003180300,2520,1308,P,785504,785504,42,003,180300,42003180300,2500,1291,W,773768,773768,773768,773768,98.51,98.51,100.00,100.00,2500,99.21,100.00,1291,98.70,100.00
42,003,180300,42003180300,2520,1308,P,785504,785504,42,003,180700,42003180700,2011,1069,P,392889,392889,11736,11736,1.49,1.49,2.99,2.99,20,0.79,0.99,17,1.30,1.59
42,003,180600,42003180600,836,402,P,836564,836564,42,003,290100,42003290100,2120,1054,P,1269522,1269522,18917,18917,2.26,2.26,1.49,1.49,28,3.35,1.32,15,3.73,1.42
42,003,180600,42003180600,836,402,P,836564,836564,42,003,562400,42003562400,2733,1472,P,1888292,1888292,817647,817647,97.74,97.74,43.30,43.30,808,96.65,29.56,387,96.27,26.29
42,003,180700,42003180700,1991,1052,W,381153,381153,42,003,180700,42003180700,2011,1069,P,392889,392889,381153,381153,100.00,100.00,97.01,97.01,1991,100.00,99.01,1052,100.00,98.41
42,003,180900,42003180900,1925,1083,P,1068755,1068755,42,003,191500,42003191500,2047,1168,P,809171,809171,1033,1033,0.10,0.10,0.13,0.13,0,0.00,0.00,0,0.00,0.00
42,003,180900,42003180900,1925,1083,P,1068755,1068755,42,003,562400,42003562400,2733,1472,P,1888292,1888292,1067722,1067722,99.90,99.90,56.54,56.54,1925,100.00,70.44,1083,100.00,73.57
42,003,190300,42003190300,1945,1202,P,880497,880497,42,003,190300,42003190300,1945,1202,P,836324,836324,829263,829263,94.18,94.18,99.16,99.16,1945,100.00,100.00,1202,100.00,100.00
42,003,190300,42003190300,1945,1202,P,880497,880497,42,003,191100,42003191100,2425,1393,P,1604428,1604428,5273,5273,0.60,0.60,0.33,0.33,0,0.00,0.00,0,0.00,0.00
42,003,190300,42003190300,1945,1202,P,880497,880497,42,003,980700,42003980700,19,15,P,979243,563109,45961,45961,5.22,5.22,4.69,8.16,0,0.00,0.00,0,0.00,0.00
42,003,191100,42003191100,2425,1393,P,1601495,1601495,42,003,190300,42003190300,1945,1202,P,836324,836324,4747,4747,0.30,0.30,0.57,0.57,0,0.00,0.00,0,0.00,0.00
42,003,191100,42003191100,2425,1393,P,1601495,1601495,42,003,191100,42003191100,2425,1393,P,1604428,1604428,1596748,1596748,99.70,99.70,99.52,99.52,2425,100.00,100.00,1393,100.00,100.00
42,003,191400,42003191400,2796,1736,W,945286,945286,42,003,191400,42003191400,2796,1736,W,945286,945286,945286,945286,100.00,100.00,100.00,100.00,2796,100.00,100.00,1736,100.00,100.00
42,003,191500,42003191500,2047,1170,P,808500,808500,42,003,191500,42003191500,2047,1168,P,809171,809171,808138,808138,99.96,99.96,99.87,99.87,2047,100.00,100.00,1168,99.83,100.00
42,003,191500,42003191500,2047,1170,P,808500,808500,42,003,562400,42003562400,2733,1472,P,1888292,1888292,362,362,0.04,0.04,0.02,0.02,0,0.00,0.00,2,0.17,0.14
42,003,191600,42003191600,4295,2088,P,2429142,2429142,42,003,191600,42003191600,4295,2088,W,2428778,2428778,2428778,2428778,99.99,99.99,100.00,100.00,4295,100.00,100.00,2088,100.00,100.00
42,003,191600,42003191600,4295,2088,P,2429142,2429142,42,003,562400,42003562400,2733,1472,P,1888292,1888292,364,364,0.01,0.01,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,003,191700,42003191700,3448,1632,P,1865406,1865406,42,003,191700,42003191700,3448,1632,W,1863209,1863209,1863209,1863209,99.88,99.88,100.00,100.00,3448,100.00,100.00,1632,100.00,100.00
42,003,191700,42003191700,3448,1632,P,1865406,1865406,42,003,562400,42003562400,2733,1472,P,1888292,1888292,2197,2197,0.12,0.12,0.12,0.12,0,0.00,0.00,0,0.00,0.00
42,003,191800,42003191800,5333,2603,P,1442578,1442578,42,003,191800,42003191800,5322,2596,P,1453328,1453328,1429339,1429339,99.08,99.08,98.35,98.35,5322,99.79,100.00,2596,99.73,100.00
42,003,191800,42003191800,5333,2603,P,1442578,1442578,42,003,320600,42003320600,2261,1060,P,1475483,1475483,2706,2706,0.19,0.19,0.18,0.18,0,0.00,0.00,0,0.00,0.00
42,003,191800,42003191800,5333,2603,P,1442578,1442578,42,003,320700,42003320700,1650,791,P,1315372,1315372,2918,2918,0.20,0.20,0.22,0.22,11,0.21,0.67,7,0.27,0.88
42,003,191800,42003191800,5333,2603,P,1442578,1442578,42,003,473300,42003473300,5502,2400,P,3295923,3295923,133,133,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,003,191800,42003191800,5333,2603,P,1442578,1442578,42,003,479000,42003479000,1992,881,P,1311095,1311095,7482,7482,0.52,0.52,0.57,0.57,0,0.00,0.00,0,0.00,0.00
42,003,191900,42003191900,2183,1076,W,607468,607468,42,003,191900,42003191900,2183,1076,P,608743,608743,607468,607468,100.00,100.00,99.79,99.79,2183,100.00,100.00,1076,100.00,100.00
42,003,192000,42003192000,3703,1859,P,1362677,1362677,42,003,192000,42003192000,3679,1851,P,1362848,1362848,1357439,1357439,99.62,99.62,99.60,99.60,3669,99.08,99.73,1849,99.46,99.89
42,003,192000,42003192000,3703,1859,P,1362677,1362677,42,003,472100,42003472100,2524,1303,P,549886,549886,5238,5238,0.38,0.38,0.95,0.95,34,0.92,1.35,10,0.54,0.77
42,003,192100,42003192100,19,15,P,935596,519462,42,003,190300,42003190300,1945,1202,P,836324,836324,2314,2314,0.25,0.45,0.28,0.28,0,0.00,0.00,0,0.00,0.00
42,003,192100,42003192100,19,15,P,935596,519462,42,003,980700,42003980700,19,15,P,979243,563109,933282,517148,99.75,99.55,95.31,91.84,19,100.00,100.00,15,100.00,100.00
42,003,201600,42003201600,483,218,W,923879,923879,42,003,563100,42003563100,3549,1714,P,2717618,2717618,923879,923879,100.00,100.00,34.00,34.00,483,100.00,13.61,218,100.00,12.72
42,003,201700,42003201700,301,166,P,834226,609216,42,003,463900,42003463900,2662,1463,P,1008816,1008816,6411,6411,0.77,1.05,0.64,0.64,0,0.00,0.00,0,0.00,0.00
42,003,201700,42003201700,301,166,P,834226,609216,42,003,562500,42003562500,3032,1430,P,2254323,2029313,827815,602805,99.23,98.95,36.72,29.70,301,100.00,9.93,166,100.00,11.61
42,003,201800,42003201800,2706,1252,P,1418527,1418527,42,003,202200,42003202200,2568,1245,P,881778,881778,1835,1835,0.13,0.13,0.21,0.21,2,0.07,0.08,1,0.08,0.08
42,003,201800,42003201800,2706,1252,P,1418527,1418527,42,003,562500,42003562500,3032,1430,P,2254323,2029313,1415953,1415953,99.82,99.82,62.81,69.77,2704,99.93,89.18,1251,99.92,87.48
